racecar2,0.17857142857142858, 7.832, 1
racecar,0.15451895043731778, 7.83, 1
racecar,0.15451895043731778, 7.837, 2
racecar2,0.17857142857142858, 7.852, 2
racecar,0.16472303206997085, 8.073, 3
racecar2,0.1793002915451895, 8.06, 3
racecar,0.16545189504373178, 7.9559999999999995, 4
racecar2,0.1793002915451895, 7.979, 4
racecar2,0.17784256559766765, 7.789, 5
racecar,0.16545189504373178, 7.789, 5
racecar,0.16545189504373178, 7.681, 6
racecar2,0.1749271137026239, 7.505, 6
racecar,0.15451895043731778, 7.696, 7
racecar2,0.17784256559766765, 7.702, 7
racecar,0.16472303206997085, 7.557, 8
racecar2,0.17784256559766765, 7.556, 8
racecar,0.15379008746355685, 7.38, 9
racecar2,0.17638483965014579, 7.377, 9
racecar2,0.13994169096209913, 6.298, 10
racecar,0.15306122448979592, 7.246, 10
racecar,0.18513119533527697, 8.045, 11
racecar2,0.18002915451895043, 8.034, 11
racecar,0.15670553935860057, 7.425, 12
racecar2,0.1749271137026239, 7.438, 12
racecar2,0.17857142857142858, 7.741, 13
racecar,0.16690962099125364, 7.75, 13
racecar,0.1552478134110787, 7.76, 14
racecar2,0.17784256559766765, 7.784, 14
racecar,0.15306122448979592, 7.444, 15
racecar2,0.17638483965014579, 7.457, 15
racecar,0.15379008746355685, 7.489, 16
racecar2,0.17711370262390672, 7.518, 16
racecar,0.16545189504373178, 7.916, 17
racecar2,0.1793002915451895, 7.927, 17
racecar,0.15451895043731778, 7.364, 18
racecar2,0.17638483965014579, 7.362, 18
racecar2,0.17784256559766765, 7.699, 19
racecar,0.1661807580174927, 7.694, 19
racecar,0.15306122448979592, 7.439, 20
racecar2,0.1749271137026239, 7.443, 20
racecar,0.1552478134110787, 7.608, 21
racecar2,0.17784256559766765, 7.61, 21
racecar2,0.17565597667638483, 7.529, 22
racecar,0.1552478134110787, 7.539, 22
racecar2,0.17784256559766765, 7.785, 23
racecar,0.15379008746355685, 7.803, 23
racecar2,0.17711370262390672, 7.6370000000000005, 24
racecar,0.15451895043731778, 7.643, 24
racecar2,0.1793002915451895, 7.878, 25
racecar,0.1552478134110787, 7.881, 25
racecar,0.16472303206997085, 7.737, 26
racecar2,0.15962099125364432, 6.552, 26
racecar,0.1552478134110787, 7.8629999999999995, 27
racecar2,0.17784256559766765, 7.865, 27
racecar,0.13411078717201166, 6.333, 28
racecar2,0.15670553935860057, 6.322, 28
racecar,0.15306122448979592, 7.5120000000000005, 29
racecar2,0.17565597667638483, 7.515, 29
racecar,0.1552478134110787, 7.57, 30
racecar2,0.17784256559766765, 7.589, 30
